movie_name,release_year,type,category,mood,ratings,poster_url
Nakkash,2019,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/d0mUu56E1IpGlBtnH1gPKf2arvH.jpg
The Warning,2018,Movie,English,Calm,tmdb:6.0,https://image.tmdb.org/t/p/w500/vpiXfao6p0JonETFaLVhrpIkPTy.jpg
A Writer's Odyssey,2021,Movie,English,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/sMLOkezoaVuN08QiqJZ5aL8t73G.jpg
Allied,2016,Movie,English,Calm,tmdb:6.8,https://image.tmdb.org/t/p/w500/5JlOrfXqKuaLuoTnmIPdQF1Nci2.jpg
The Irishman,2019,Movie,English,Calm,tmdb:7.6,https://image.tmdb.org/t/p/w500/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg
Jaanam,1992,Movie,Indian,Calm,tmdb:4.0,https://image.tmdb.org/t/p/w500/mLFCXTzLbLKd8cvElNhraLhN4kZ.jpg
Ip Man 3,2015,Movie,English,Calm,tmdb:7.0,https://image.tmdb.org/t/p/w500/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg
Marnie,1964,Movie,English,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/nRRy4VO2A3Py7wiZBPz11PAlogp.jpg
Mushk,2020,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/hv4Q4HmSuOE1WcK7hkYuT7M9P5b.jpg
Jappeloup,2013,Movie,English,Calm,tmdb:7.1,https://image.tmdb.org/t/p/w500/bXwcbKp9kCEYXNtWGWssjrmZ8FE.jpg
Shree Ganesh,1962,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/hr6S93yhKS2FT9RgCrqNWsxJSJw.jpg
Crazy Heart,2009,Movie,English,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/zwao2YMsqf27IzNEtDNWSe0W9jH.jpg
Luckhnowi Ishq,2015,Movie,Indian,Calm,tmdb:7.0,https://image.tmdb.org/t/p/w500/w9MaSwnmM6Qg5gYRSOAK2r1DQI3.jpg
The Guilty,2021,Movie,English,Calm,tmdb:6.4,https://image.tmdb.org/t/p/w500/m8aR1k35oZMOzZ1kYWUyt401mwq.jpg
Traffic,2000,Movie,English,Calm,tmdb:7.1,https://image.tmdb.org/t/p/w500/jbccmnqE4oAPI67bApgt2JiRPz8.jpg
Chalk N Duster,2016,Movie,Indian,Calm,tmdb:7.3,https://image.tmdb.org/t/p/w500/ry5Vs8Zjh2yWQ1NSODpDxLfI7ok.jpg
Love-Fire,1998,Movie,Indian,Calm,tmdb:0.0,
Saanch Ko Aanch Nahin,1979,Movie,Indian,Calm,tmdb:0.0,
Special 26,2013,Movie,Indian,Calm,tmdb:7.3,https://image.tmdb.org/t/p/w500/cOo6lOiZXO0zldPKsih9asKPWDo.jpg
La Strada,1954,Movie,English,Calm,tmdb:8.0,https://image.tmdb.org/t/p/w500/xyisVfPrNybDieMp1nbCv6iBtdV.jpg
Thelma & Louise,1991,Movie,English,Calm,tmdb:7.6,https://image.tmdb.org/t/p/w500/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg
Ilaaka,1989,Movie,Indian,Calm,tmdb:7.7,https://image.tmdb.org/t/p/w500/1IHto68OAJsOKfOz2rbWPOwn2jQ.jpg
God's Own Country,2017,Movie,English,Calm,tmdb:7.8,https://image.tmdb.org/t/p/w500/uKShYyGsleXAZ6e6gK5jF6Wa2tW.jpg
The Whistleblower,2010,Movie,English,Calm,tmdb:6.7,https://image.tmdb.org/t/p/w500/iIVcea2BHHi7RJgucGEmpt3zkED.jpg
Ladli,2019,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/vq4khEDmQ6PiviAGGgPhSzyFzcH.jpg
Chhapaak,2020,Movie,Indian,Calm,tmdb:7.6,https://image.tmdb.org/t/p/w500/cr5KqiolMMRUEJxrNLWESxyVVeU.jpg
Teesra Kaun,1965,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/5y8oEEHo2OrCDFcJn4U5jZEbXDi.jpg
Walk the Line,2005,Movie,English,Calm,tmdb:7.5,https://image.tmdb.org/t/p/w500/p8lPTjvjOjTfvC1E9pmMwcF9vkn.jpg
21,2008,Movie,English,Calm,tmdb:6.7,https://image.tmdb.org/t/p/w500/efG8Po57alqSlhqHU1lXJ3duG6t.jpg
Tadap,2021,Movie,Indian,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/nj0cMoZjLRrqN9SFW3wCXlSTYxd.jpg
The Battleship Island,2017,Movie,Korean,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/7Pn9IK13JHhB7vS5TSgz79cdLra.jpg
Miss Lovely,2014,Movie,Indian,Calm,tmdb:6.0,https://image.tmdb.org/t/p/w500/u2fzSN0JzNNoKj5MevilNkvTevg.jpg
The Innocents,2016,Movie,English,Calm,tmdb:7.1,https://image.tmdb.org/t/p/w500/8ZSPkyzq80jBVezRlC80kvV6QZr.jpg
The Manchurian Candidate,2004,Movie,English,Calm,tmdb:6.5,https://image.tmdb.org/t/p/w500/4xEWtEbKK2EXMZ8UPff8hDCSiVW.jpg
EK Chotti Si Love Story,2002,Movie,Indian,Calm,tmdb:4.6,https://image.tmdb.org/t/p/w500/aUWLRZPp9CA5Ch0rVzjzuZxpHLs.jpg
Sau Din Saas Ke,1980,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/3ehhWCXs6FcA5kumHDRolvcAzOd.jpg
Damaad,1951,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/xpo9VUge1JZRT438K6cyyqTR4R7.jpg
Veer-Zaara,2004,Movie,Indian,Calm,tmdb:7.4,https://image.tmdb.org/t/p/w500/j267YqLvKAHeyykTflxzpgVgviQ.jpg
Facing the Giants,2006,Movie,English,Calm,tmdb:7.5,https://image.tmdb.org/t/p/w500/33gkfCURxgBBpiAnrWua4Txmrvs.jpg
Son of God,2014,Movie,English,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg
Blood Simple,1984,Movie,English,Calm,tmdb:7.3,https://image.tmdb.org/t/p/w500/svU6pu4lfHn0T5BVZchVxL58HB5.jpg
Girl with a Pearl Earring,2003,Movie,English,Calm,tmdb:6.6,https://image.tmdb.org/t/p/w500/AdomZBdFbu3tt0UCr4lR58SdXHr.jpg
Dastan-E-Laila Majnu,1974,Movie,Indian,Calm,tmdb:0.0,
Anaarkali of Aarah,2017,Movie,Indian,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/nRK1wUXVtiSHNPDRuLPgsQJcteT.jpg
Farewell My Concubine,1993,Movie,English,Calm,tmdb:7.9,https://image.tmdb.org/t/p/w500/nlsYtgAgZMKxpq4TOkGsZuRqBx2.jpg
Kiklee,1960,Movie,Indian,Calm,tmdb:0.0,
The Thomas Crown Affair,1968,Movie,English,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg
Ashiana,1952,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/wDYeS5HV44F15ed5qmqazpNEvNA.jpg
Sarfarosh,1999,Movie,Indian,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/pu7ykvptVV3hEPuf2soqoCwyJMl.jpg
The Painted Veil,2006,Movie,English,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/k41IvHDLgZO2ae7RuU77wQjScIj.jpg
Bombshell,2019,Movie,English,Calm,tmdb:6.8,https://image.tmdb.org/t/p/w500/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg
No Man of God,2021,Movie,English,Calm,tmdb:6.7,https://image.tmdb.org/t/p/w500/jJzmSlNorOu6yvHSjXoF0bBcx17.jpg
Police Story: Lockdown,2013,Movie,English,Calm,tmdb:6.2,https://image.tmdb.org/t/p/w500/q5i3Qkid4bAxhO11UeTclZbGhIX.jpg
Zinda Dil,2003,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/j6lyl3QEJsNKcKrNrQoohlrCA7T.jpg
Gun Crazy,1950,Movie,English,Calm,tmdb:7.5,https://image.tmdb.org/t/p/w500/kC1IIitCJTZLwZyuQnKw4zaOaXc.jpg
Le Trou,1960,Movie,English,Calm,tmdb:8.3,https://image.tmdb.org/t/p/w500/8kxtOm7D992iAaOzUoWmNQwbXjs.jpg
Ek Second... Jo Zindagi Badal De...,2010,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/jufqb9IesNFBkEgmIUmn6b9LCxK.jpg
Mr. Lambu,1956,Movie,Indian,Calm,tmdb:0.0,
Umeed Ki Kiran,2017,Movie,Indian,Calm,tmdb:0.0,
Khuda Kasam,1981,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/pNiwhj22VF0mxHbX9OGwbEmwdas.jpg
Munna,1954,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/u7yuCXYUt0jxGnhR9VprVjLew6i.jpg
City Lights,2014,Movie,Indian,Calm,tmdb:7.0,https://image.tmdb.org/t/p/w500/rrzypABFDyTpwbTLbmsXU9A8qEM.jpg
Hunterrr,2015,Movie,Indian,Calm,tmdb:6.3,https://image.tmdb.org/t/p/w500/2NEEd6vpnLjPP2LaiT4WDcMvxZ9.jpg
Kucch To Hai,2003,Movie,Indian,Calm,tmdb:4.2,https://image.tmdb.org/t/p/w500/yBGvpTTAvEars5TTQOOevhc3mfs.jpg
Cat on a Hot Tin Roof,1958,Movie,English,Calm,tmdb:7.7,https://image.tmdb.org/t/p/w500/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg
Kedarnath,2018,Movie,Indian,Calm,tmdb:6.6,https://image.tmdb.org/t/p/w500/viq6ltqew6ZU6dur1FUVKpf9tiZ.jpg
Criminal Activities,2015,Movie,English,Calm,tmdb:5.9,https://image.tmdb.org/t/p/w500/tMygAfhHPUtvAADosZDH9XMQxuN.jpg
Cell 211,2009,Movie,English,Calm,tmdb:7.5,https://image.tmdb.org/t/p/w500/koap5B3bQHQi3yaZ39vpWR66TGP.jpg
Dharmatma,1975,Movie,Indian,Calm,tmdb:5.0,https://image.tmdb.org/t/p/w500/fQ0S7Nq9v46Q7T1da6tBpSQnK5x.jpg
Wafadaar,1985,Movie,Indian,Calm,tmdb:0.0,
Hard Eight,1997,Movie,English,Calm,tmdb:6.9,https://image.tmdb.org/t/p/w500/1l5UaoP25Ak8PWCKIULQz70yF03.jpg
The Kitchen,2019,Movie,English,Calm,tmdb:6.2,https://image.tmdb.org/t/p/w500/l3smhHvnczXg8E2WzysRVKIXSYJ.jpg
Picnic at Hanging Rock,1975,Movie,English,Calm,tmdb:7.2,https://image.tmdb.org/t/p/w500/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg
Kranti Kshetra,1994,Movie,Indian,Calm,tmdb:10.0,https://image.tmdb.org/t/p/w500/kuSJTZpTNTzw2czr0rB8MPA4M36.jpg
Murder at 1600,1997,Movie,English,Calm,tmdb:6.1,https://image.tmdb.org/t/p/w500/5S469MSJIzb6J0PIsghUn52uzfP.jpg
Double Jeopardy,1999,Movie,English,Calm,tmdb:6.5,https://image.tmdb.org/t/p/w500/lSYMeHoUh9uWX2kXi9Fqe4BX2Ml.jpg
Children of Paradise,1945,Movie,English,Calm,tmdb:8.2,https://image.tmdb.org/t/p/w500/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg
High Life,2018,Movie,English,Calm,tmdb:5.8,https://image.tmdb.org/t/p/w500/ftRRIYNzpTDYeTznrAxgT5v1vJY.jpg
Jai Hind,2015,Movie,Indian,Calm,tmdb:0.0,
The Dark Side of Life: Mumbai City,2018,Movie,Indian,Calm,tmdb:6.0,https://image.tmdb.org/t/p/w500/vrR2HZouKYrJ4r9wowHZQ5el2uu.jpg
Kursk,2018,Movie,English,Calm,tmdb:6.7,https://image.tmdb.org/t/p/w500/1Y09MkMJ8CESSPW4fcbDm9s5cAS.jpg
Kismet,1943,Movie,Indian,Calm,tmdb:5.5,https://image.tmdb.org/t/p/w500/mXdZGyLCCZW4S3gnL92xJLxF2Ld.jpg
Main Zaroor Aaunga,2019,Movie,Indian,Calm,tmdb:0.0,https://image.tmdb.org/t/p/w500/tq9mZ3aUQmHcMNi4xxvNTRMRLjm.jpg
The Bandit,1996,Movie,English,Calm,tmdb:7.4,https://image.tmdb.org/t/p/w500/44KTRoayojxpzti2okBZGKmjEGM.jpg
8 Mile,2002,Movie,English,Calm,tmdb:7.1,https://image.tmdb.org/t/p/w500/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg
W.,2008,Movie,English,Calm,tmdb:6.2,https://image.tmdb.org/t/p/w500/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg
Maudie,2016,Movie,English,Calm,tmdb:7.7,https://image.tmdb.org/t/p/w500/wu9RPdV0uEemFEewJQ6fWwJ9ZcU.jpg
Peaceful Warrior,2006,Movie,English,Calm,tmdb:7.5,https://image.tmdb.org/t/p/w500/r4VQCZe3aSo7TmmsxcyLqaoMR1l.jpg
Jaal,1967,Movie,Indian,Calm,tmdb:8.0,https://image.tmdb.org/t/p/w500/bTjCnWRXSJVDjRvvBn0z6Z8bRMc.jpg
Daulat Ki Jung,1992,Movie,Indian,Calm,tmdb:6.7,https://image.tmdb.org/t/p/w500/6hyO0QG9K0TczBTnn8M4p752wtB.jpg
Apna Bana Lo,1982,Movie,Indian,Calm,tmdb:10.0,https://image.tmdb.org/t/p/w500/47R84lK7og5m0Z2CVoYcodVt5rF.jpg
Naag Panchami,1972,Movie,Indian,Calm,tmdb:0.0,
The Holy Mountain,1973,Movie,English,Calm,tmdb:7.6,https://image.tmdb.org/t/p/w500/bvuWgH7MGYHBBdNeZcFDDA8vjYY.jpg
